id,source_path,sha256,curated_destination,public_destination,match_basis,confidence,code_usage,notes
cf-9b77083ae27d,Sponsoring TSV Zirndorf Bundesathleten/LINK zum Beitrag.docx,9b77083ae27d86ea440b39cf9876a07f7fdb7888a3ba46926dfbbe8738d0bacc,docs/source-material/originals/content/sponsoring-tsv-zirndorf-bundesathleten/sponsoring-tsv-zirndorf-bundesathleten/sponsoring-tsv-zirndorf-bundesathleten-link-zum-beitrag.docx,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-7e3bcef04b60,Testimonial Kunden - mit Bild/Frau Berthold/Terrassenwohnung Fürth.jpg,7e3bcef04b60a07c3d2da80ac43b636f719ed6357651aa7acf22113e80ad8b26,assets/media-library/trust/testimonials/frau-berthold/property-photo.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-d25bfe2a8d0c,Testimonial Kunden - mit Bild/Frau Hartmann/ETW Johannis.jpg,d25bfe2a8d0c141833d5688b7387f1ae1bc4834b3ea23e6c5a31623dce459362,assets/media-library/trust/testimonials/frau-hartmann/property-photo.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-77ee537080da,Testimonial Kunden - mit Bild/Frau Hartmann/Frau Hartmann.jpg,77ee537080da7ef151ba868a276baebb626bdc8e89828622b3b1143cbdbe1d52,assets/media-library/trust/testimonials/frau-hartmann/illustrative-portrait.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-72b3720c27a2,Testimonial Kunden - mit Bild/Frau Hartmann/Unbenanntes Dokument.docx,72b3720c27a2be88e35bc15324c2a2a1aafb8654e6446061d29977254a864728,docs/source-material/originals/content/testimonial-kunden-mit-bild/frau-hartmann/testimonial-kunden-mit-bild-frau-hartmann-unbenanntes-dokument.docx,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-309e591f3d0d,Testimonial Kunden - mit Bild/Herr Sippel/Doppelhaushälfte Erlangen.jpg,309e591f3d0de64b1cb4cf5b3c0f504f9a03dda31d3c878f1612bc2267d19d3f,assets/media-library/trust/testimonials/herr-sippel/property-photo.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-723fcbdb3a80,Testimonial Kunden - mit Bild/Herr Sippel/Unbenanntes Dokument.docx,723fcbdb3a807b8bc8df8c225c3f39c441e2dcfd45a74409987726ccf84f077a,docs/source-material/originals/content/testimonial-kunden-mit-bild/herr-sippel/testimonial-kunden-mit-bild-herr-sippel-unbenanntes-dokument.docx,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-6f867ccb3815,Unternehmensgruppe Immonation/Dream Living/.DS_Store,6f867ccb38155c1164538a1c4c10af4e02eb4456e42ce1286c2b7f30b5250586,,,removed-os-metadata,exact,,Operating-system metadata removed during source cleanup; inventory record retained for provenance.
cf-72bcdb4d863a,Unternehmensgruppe Immonation/Dream Living/Dream Living GmbH Logo (2).png,72bcdb4d863a842fc85235e14bdb824407671b9bc157e69e81532fccf01bbb29,assets/media-library/brand/group/dream-living/dream-living-logo-dream-living-gmbh-logo-2.png,public/images/partners/dream-living.webp,filename-and-visual-inspection,verified-high,src/components/site/home/partners.tsx,Web-ready Dream Living partner-logo derivative.
cf-42dec05af4a9,Unternehmensgruppe Immonation/Dream Living/Logo3.pdf,42dec05af4a97a62cf12cab42ca623daefd2553db3d6e657caf44842af59a975,assets/media-library/brand/group/dream-living/dream-living-logo-logo3.pdf,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-032ce82a05de,Unternehmensgruppe Immonation/Dream Living/logo3.svg,032ce82a05dea416f5eb7667093a990b9741fdcad178036d0e0234bcc74e08c1,assets/media-library/brand/group/dream-living/dream-living-logo-logo3.svg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-3875dac96f47,Unternehmensgruppe Immonation/Dream Living/Thumbs.db,3875dac96f47eb46a70395acdf3aa3f833193ff6ca156f4e8dde6503c8fe6b4a,,,removed-os-metadata,exact,,Operating-system metadata removed during source cleanup; inventory record retained for provenance.
cf-6345e5cfcac0,Unternehmensgruppe Immonation/Immonation Captial Holding/.DS_Store,6345e5cfcac0f16ab1f03bd75da9e01a4555bea2d77e30c1ded3bbfd0e713eb7,,,removed-os-metadata,exact,,Operating-system metadata removed during source cleanup; inventory record retained for provenance.
cf-e9a2dfead675,Unternehmensgruppe Immonation/IN Beteiligung GmbH/logo1.png,e9a2dfead67570bdc118078a73d94e405a28c9fc31019f193e41a4f757735337,assets/media-library/brand/group/in-beteiligung-gmbh/in-beteiligung-gmbh-logo-logo1.png,public/images/partners/in-beteiligung.webp,filename-and-visual-inspection,verified-high,src/components/site/home/partners.tsx,Web-ready IN Beteiligung partner-logo derivative.
cf-2a6bb9881124,Unternehmensgruppe Immonation/IN Beteiligung GmbH/Thumbs.db,2a6bb9881124520dc03e41c1affd9d845ff6baab8a0d295d24348d3f720b2ddc,,,removed-os-metadata,exact,,Operating-system metadata removed during source cleanup; inventory record retained for provenance.
cf-bdbd077b414e,Verkauft Videos inkl. Ortschaften/VERKAUFT ADELSDORF RMH.mp4,bdbd077b414e9f771dcb58109c100b9aef92cc05b92c1e35401eba90796a93a0,assets/media-library/marketing/sold-clips/sold-adelsdorf-rmh.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-a88ae0fe6cb6,Verkauft Videos inkl. Ortschaften/VERKAUFT FORCHHEIM ETW.mp4,a88ae0fe6cb630c5a16d925a44cd9b3db15665ec725bc9f135221c5b82e8021e,assets/media-library/marketing/sold-clips/sold-forchheim-etw.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-8ad1cd3e3765,Verkauft Videos inkl. Ortschaften/VERKAUFT FORCHHEIM TOWNHOUSE.mp4,8ad1cd3e3765a13ab1ab08b937c5961aff01c4ea3292dd87d1c8294cb43cb89b,assets/media-library/marketing/sold-clips/sold-forchheim-townhouse.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-bfd155c428a4,Verkauft Videos inkl. Ortschaften/VERKAUFT FÜRTH ETW 2.mp4,bfd155c428a4c61e42f97daddc8f8a5dee337c2833f20dfd2942ba622d4efe75,assets/media-library/marketing/sold-clips/sold-fuerth-etw-2.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-cecd222203d7,Verkauft Videos inkl. Ortschaften/VERKAUFT FÜRTH ETW.mp4,cecd222203d7b1b6a09afb0816a1382551e031ab681ce49d646b2e8cba745a8f,assets/media-library/marketing/sold-clips/sold-fuerth-etw.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-a13506bf33b0,Verkauft Videos inkl. Ortschaften/VERKAUFT HAGENBÜCHACH EFH.mp4,a13506bf33b089e9787a3883577d560324033c273801dc72b532e7f9d587ff05,assets/media-library/marketing/sold-clips/sold-hagenbuechach-efh.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-93b299371c69,Verkauft Videos inkl. Ortschaften/VERKAUFT NÜRNBERG EFH.mp4,93b299371c69545d75769f20ccdb5c754bcb93065849eb112490a0f4069d4f30,assets/media-library/marketing/sold-clips/sold-nuernberg-efh.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-ee81be6ce98d,Verkauft Videos inkl. Ortschaften/VERKAUFT SCHWABACH ETW.mp4,ee81be6ce98de990a727b0132e9449e27a6b488bbd01206c7de82a52eefcb2c4,assets/media-library/marketing/sold-clips/sold-schwabach-etw.mp4,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-d231ef74978c,Verkäufer Feedback Videos/Markus Burkhard/Text Markus Burkhard.docx,d231ef74978c99d83a61dada26201f2ed6e82986ba1cf1fb12c3e15369888ce5,docs/source-material/originals/content/verkaeufer-feedback-videos/markus-burkhard/verkaeufer-feedback-videos-markus-burkhard-text-markus-burkhard.docx,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-96cd5a0ba650,Verkäufer Feedback Videos/Markus Burkhard/Titelbild.jpg,96cd5a0ba65030b00bf59893a576d5dd9a538ebb16d4a45661c5326a23a1da8b,assets/media-library/trust/testimonials/markus-burkhard/thumbnail.jpg,public/images/testimonials/markus-burkhard.webp,identity-and-visual-inspection,verified-high,src/components/site/home/feedback-videos.tsx,Cropped and resized testimonial-poster derivative.
cf-e3e8fe558c41,Verkäufer Feedback Videos/Sandra Börschlein/Titelbild.jpg,e3e8fe558c41270653207c0e2c89842cabb9434cf0f5e7f3b672440024a386bc,assets/media-library/trust/testimonials/sandra-boerschlein/thumbnail.jpg,public/images/testimonials/sandra-boerschlein.webp,identity-and-visual-inspection,verified-high,src/components/site/home/feedback-videos.tsx,Cropped and resized testimonial-poster derivative.
cf-7ef49ca85961,Verkäufer Feedback Videos/Viktor Emter/Interview Viktor Emter.mp4,7ef49ca859612d28ca5e4d97fc6a06878d9bea8c08c202f61c14a52cbc77f038,assets/media-library/trust/testimonials/viktor-emter/interview.mp4,public/videos/testimonials/viktor-emter.mp4,duration-content-and-identity,verified-high,src/components/site/home/feedback-videos.tsx,Web-transcoded derivative; duration matches the 361.7-second source.
cf-ec269bd6607e,Verkäufer Feedback Videos/Viktor Emter/Titelbild Viktor Emter.png,ec269bd6607e9e63a8c2db4b6481fadcab4359ef3060e085336db096d1845be1,assets/media-library/trust/testimonials/viktor-emter/thumbnail.png,public/images/testimonials/viktor-emter.webp,identity-and-visual-inspection,verified-high,src/components/site/home/feedback-videos.tsx,Cropped and resized testimonial-poster derivative.
cf-cc6d198c19d1,Öffnungszeiten-Anfahrt-FAQ/Öffnungszeiten _ Anfahrt _ FAQ.docx,cc6d198c19d1b629ba990a71f8ac0205d74db063d3665f4a17c346f38db95aeb,docs/source-material/originals/content/oeffnungszeiten-anfahrt-faq/oeffnungszeiten-anfahrt-faq/oeffnungszeiten-anfahrt-faq-oeffnungszeiten-anfahrt-faq.docx,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-29acf168e816,Übergabebilder Polaroidkamera/IMG_4937.JPG,29acf168e81658d0512da6b244e2fffb5b2b69b5b5bd2afe085e52be831b5850,assets/media-library/trust/handovers/handover-photo-01.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-ea6a6f3ea41b,Übergabebilder Polaroidkamera/IMG_4940.JPG,ea6a6f3ea41b9e69920d570802a6229ee55cb90b2e58370c0b89fe3795b4beda,assets/media-library/trust/handovers/handover-photo-02.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-d6f8261d4e51,Übergabebilder Polaroidkamera/IMG_4943.JPG,d6f8261d4e5154c075a49533f1baa23c705b352e38e7c387fd989067f4a1ee52,assets/media-library/trust/handovers/handover-photo-03.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
cf-cf22d9470656,Übergabebilder Polaroidkamera/IMG_4947.JPG,cf22d947065689e84042fe4ecfe70abc94532f601e73f775c26f1c0426576b62,assets/media-library/trust/handovers/handover-photo-04.jpg,,no-public-derivative-identified,n/a,,Curated source may still be reusable; no verified public derivative is recorded.
"ref-adelsdorf-reuthseering-cover","media-library/references/adelsdorf/rmh-reuthseering/property-photo-01.jpg","e859af64304c2aa8e6995b804f22f1b3e7604fdcecc009db8e614f079169c0bc","assets/media-library/references/adelsdorf-reuthseering/cover.jpg","public/images/references/adelsdorf-reuthseering/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-adelsdorf-reuthseering-gallery-02","media-library/references/adelsdorf/rmh-reuthseering/property-photo-02.jpg","7d7db2566e6ebc6079035f39d103985717186a65883fd214784110f5b365c28d","assets/media-library/references/adelsdorf-reuthseering/gallery-02.jpg","public/images/references/adelsdorf-reuthseering/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-adelsdorf-reuthseering-gallery-03","media-library/references/adelsdorf/rmh-reuthseering/property-photo-03.jpg","231f6e3afb9bb8c183c59e0386e8ef418b0d9b8895a91b2de3686d123292ab2b","assets/media-library/references/adelsdorf-reuthseering/gallery-03.jpg","public/images/references/adelsdorf-reuthseering/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-deining-neubauwohnung-cover","Referenz Objekte/Deining/ETW Bürgermeister Keckl Str/10.png","599c7d9740f754a53ac55238fd4c1e7478e093e54f460cf9be8e0a57a97f6fdd","assets/media-library/references/deining-neubauwohnung/cover.jpg","public/images/references/deining-neubauwohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-deining-neubauwohnung-gallery-02","Referenz Objekte/Deining/ETW Bürgermeister Keckl Str/11.jpg","ec2ff235ff4615608b2939ce4061fd19b400b0dc63645d3bad8bbd3acd8d9724","assets/media-library/references/deining-neubauwohnung/gallery-02.jpg","public/images/references/deining-neubauwohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-deining-neubauwohnung-gallery-03","Referenz Objekte/Deining/ETW Bürgermeister Keckl Str/8.png","73951bcf5a407f107eb897ea494c57989812a71de6b449f6bd1a29864170d62d","assets/media-library/references/deining-neubauwohnung/gallery-03.jpg","public/images/references/deining-neubauwohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-erlangen-eigentumswohnung-cover","Referenz Objekte/Erlangen/ETW Luise Kisselbach Str/_DSC3092.JPG","8532a14757f8ee5fd41993c0b6a6afefdb6f8d9e031eafd6c632b9bee407a4a2","assets/media-library/references/erlangen-eigentumswohnung/cover.jpg","public/images/references/erlangen-eigentumswohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-erlangen-eigentumswohnung-gallery-02","Referenz Objekte/Erlangen/ETW Luise Kisselbach Str/_DSC3112.JPG","fb74678103a641831683eb3a74d848a2657a64ec5288a50aa228b7fe928e9c27","assets/media-library/references/erlangen-eigentumswohnung/gallery-02.jpg","public/images/references/erlangen-eigentumswohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-erlangen-eigentumswohnung-gallery-03","Referenz Objekte/Erlangen/ETW Luise Kisselbach Str/_DSC3124.JPG","10c4cbde9dd375744eeadd33550a5054802434774f5123fe74c40ef11bb7deab","assets/media-library/references/erlangen-eigentumswohnung/gallery-03.jpg","public/images/references/erlangen-eigentumswohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-forchheim-eigentumswohnung-cover","Referenz Objekte/Forchheim/ETW Spieläcker Str/_DSC2361.JPG","194ee0569312a799e9ec89cce41c5b2b98b51db9dad9fc356ed64f117e2373ad","assets/media-library/references/forchheim-eigentumswohnung/cover.jpg","public/images/references/forchheim-eigentumswohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-forchheim-eigentumswohnung-gallery-02","Referenz Objekte/Forchheim/ETW Spieläcker Str/_DSC2369.JPG","d3bbe2c41b1e946ec0f10ccb2687ddb4d27a828ccbcb77f28464fa38cd086f51","assets/media-library/references/forchheim-eigentumswohnung/gallery-02.jpg","public/images/references/forchheim-eigentumswohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-forchheim-eigentumswohnung-gallery-03","Referenz Objekte/Forchheim/ETW Spieläcker Str/_DSC2378.JPG","4b3f9c982caac7d0f6848d54e1dba370f206679b14a907f34c02e66cce3f6966","assets/media-library/references/forchheim-eigentumswohnung/gallery-03.jpg","public/images/references/forchheim-eigentumswohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-forchheim-reihenhaus-cover","Referenz Objekte/Forchheim/Townhouse Katzensteinstraße/_DSC2205.JPG","d9879aeee4693bfccf11d101d4fb59bfc35c3ddc27fd6d71925b6545acd6ec01","assets/media-library/references/forchheim-reihenhaus/cover.jpg","public/images/references/forchheim-reihenhaus/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-forchheim-reihenhaus-gallery-02","Referenz Objekte/Forchheim/Townhouse Katzensteinstraße/_DSC2243.JPG","beb9e4f4af9d0bc322a1a1fe9400bc7e7d52ab14acd1066b3e180c9b2fb58653","assets/media-library/references/forchheim-reihenhaus/gallery-02.jpg","public/images/references/forchheim-reihenhaus/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-forchheim-reihenhaus-gallery-03","Referenz Objekte/Forchheim/Townhouse Katzensteinstraße/_DSC2244.JPG","b391b0d2cb08f5f635b43fc06b26bed8ae9a4097ba4a2fdd95441948e6d422fa","assets/media-library/references/forchheim-reihenhaus/gallery-03.jpg","public/images/references/forchheim-reihenhaus/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-altbauwohnung-cover","Referenz Objekte/Fürth/ETW Kellermannstraße/_DSC0193.JPG","f68a6d845d22b03761948fdd1fa81a92e25823cc76fb710f1e9593be969e3700","assets/media-library/references/fuerth-altbauwohnung/cover.jpg","public/images/references/fuerth-altbauwohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-altbauwohnung-gallery-02","Referenz Objekte/Fürth/ETW Kellermannstraße/_DSC0204.JPG","ffc7296c03c467c4201a82d30d1d39bff4aac43d05b89b859e5053a6b5c7cf42","assets/media-library/references/fuerth-altbauwohnung/gallery-02.jpg","public/images/references/fuerth-altbauwohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-altbauwohnung-gallery-03","Referenz Objekte/Fürth/ETW Kellermannstraße/_DSC0209.JPG","9e29134478839be92c5945b1be0473fe33a61a24275819bbd7613822e8fb9fd8","assets/media-library/references/fuerth-altbauwohnung/gallery-03.jpg","public/images/references/fuerth-altbauwohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-renovierte-wohnung-cover","media-library/references/fuerth/etw-ludwigstrasse/property-photo-01.jpg","7982712d9c8f5c12e29c50d365e9069ba6f34dc6746faf9f5af07270c95e9fd0","assets/media-library/references/fuerth-renovierte-wohnung/cover.jpg","public/images/references/fuerth-renovierte-wohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-renovierte-wohnung-gallery-02","media-library/references/fuerth/etw-ludwigstrasse/property-photo-02.jpg","7c13153b608223863652db7b628b005ddfb7845c6ed8a90228359c87ccdf3456","assets/media-library/references/fuerth-renovierte-wohnung/gallery-02.jpg","public/images/references/fuerth-renovierte-wohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-renovierte-wohnung-gallery-03","media-library/references/fuerth/etw-ludwigstrasse/property-photo-03.jpg","9b6be1f87cf31167ee1cf9b5d41cf295649f7fd1cefc834d9713f567298f9ef7","assets/media-library/references/fuerth-renovierte-wohnung/gallery-03.jpg","public/images/references/fuerth-renovierte-wohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-versorgungszentrum-cover","Referenz Objekte/Fürth/Medizinisches Versorgungszentrum Fürth/_DSC0487.JPG","1ca76d5618cd641cbf8ebc1c5d1ec3cf4170b73220ffda9a183a83c40dcb06b1","assets/media-library/references/fuerth-versorgungszentrum/cover.jpg","public/images/references/fuerth-versorgungszentrum/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-versorgungszentrum-gallery-02","Referenz Objekte/Fürth/Medizinisches Versorgungszentrum Fürth/_DSC0489.JPG","c05878c8483bf180c17234176b9954ea7fc59191c4c8712a16b877e44ecd65ca","assets/media-library/references/fuerth-versorgungszentrum/gallery-02.jpg","public/images/references/fuerth-versorgungszentrum/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-versorgungszentrum-gallery-03","Referenz Objekte/Fürth/Medizinisches Versorgungszentrum Fürth/IMG_4728.JPG","943beebf04dce3f15e385272a5e501f86fd85bb3be1b90ded50984364f4bab60","assets/media-library/references/fuerth-versorgungszentrum/gallery-03.jpg","public/images/references/fuerth-versorgungszentrum/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-mehrfamilienhaus-cover","Referenz Objekte/Fürth/MFH Ottostraße/_DSC2828.JPG","ac60d885f707cf0f1a55198724c0c299cb09017301f0f4b180bd87e17deadcf9","assets/media-library/references/fuerth-mehrfamilienhaus/cover.jpg","public/images/references/fuerth-mehrfamilienhaus/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-mehrfamilienhaus-gallery-02","Referenz Objekte/Fürth/MFH Ottostraße/_DSC2833.JPG","a7d985cd14c1165fcc6af9bb6538e835b8f96c387cc0cd068137fecd998f015a","assets/media-library/references/fuerth-mehrfamilienhaus/gallery-02.jpg","public/images/references/fuerth-mehrfamilienhaus/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-fuerth-mehrfamilienhaus-gallery-03","Referenz Objekte/Fürth/MFH Ottostraße/_DSC2845.JPG","a18317257f566db90c35b8ab5582c65f59c491c9033dad115d312886bc0c8ab4","assets/media-library/references/fuerth-mehrfamilienhaus/gallery-03.jpg","public/images/references/fuerth-mehrfamilienhaus/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-hagenbuechach-hausaeckern-cover","Referenz Objekte/Hagenbüchach/An den Hausäckern/_DSC7081.jpg","56bc8475e28f662bce689c82ea7e71a4086a18ae868862a21321495d1a490a9d","assets/media-library/references/hagenbuechach-hausaeckern/cover.jpg","public/images/references/hagenbuechach-hausaeckern/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-hagenbuechach-hausaeckern-gallery-02","Referenz Objekte/Hagenbüchach/An den Hausäckern/_DSC7141.jpg","afe62d08bf0ce0a46da67e4dbf54a81afe4880311dd4ff0d23eb84902c46e8e1","assets/media-library/references/hagenbuechach-hausaeckern/gallery-02.jpg","public/images/references/hagenbuechach-hausaeckern/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-hagenbuechach-hausaeckern-gallery-03","Referenz Objekte/Hagenbüchach/An den Hausäckern/DJI_0084.jpg","83f54707bf2de05176275e0500fa8140c9592191df29e5f4cbcdce70ce72874a","assets/media-library/references/hagenbuechach-hausaeckern/gallery-03.jpg","public/images/references/hagenbuechach-hausaeckern/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-heroldsbach-mehrfamilienhaus-cover","Referenz Objekte/Heroldsbach/ZFH Am Vogelherd/_DSC3863.jpg","3aca95e7ef7abba880604efffda8d6e2d50ab690eca66d5c501c9fa429299db5","assets/media-library/references/heroldsbach-mehrfamilienhaus/cover.jpg","public/images/references/heroldsbach-mehrfamilienhaus/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-heroldsbach-mehrfamilienhaus-gallery-02","Referenz Objekte/Heroldsbach/ZFH Am Vogelherd/_DSC3864.jpg","021ae28409bcda6f35b5024a86c943660f0eaef016835c01d747f5a81807fa06","assets/media-library/references/heroldsbach-mehrfamilienhaus/gallery-02.jpg","public/images/references/heroldsbach-mehrfamilienhaus/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-heroldsbach-mehrfamilienhaus-gallery-03","Referenz Objekte/Heroldsbach/ZFH Am Vogelherd/_DSC3877.jpg","9bcb5d232cde1b86f373bf130b2418b9b864519676d3a1cdd5999d08231aeb46","assets/media-library/references/heroldsbach-mehrfamilienhaus/gallery-03.jpg","public/images/references/heroldsbach-mehrfamilienhaus/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-herzogenaurach-schuetzengraben-cover","Referenz Objekte/Herzogenaurach/Schützengraben/_DSC2571.JPG","896ed0f454b383fbd8e6008419473fbfbc8574ea000d00b08edae074f40dc1ed","assets/media-library/references/herzogenaurach-schuetzengraben/cover.jpg","public/images/references/herzogenaurach-schuetzengraben/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-herzogenaurach-schuetzengraben-gallery-02","Referenz Objekte/Herzogenaurach/Schützengraben/666666666666666.JPG","5d3678430b2fded94fee52c3c73bcc31dcb7dd58be4f1ad868ddb89118c79ee7","assets/media-library/references/herzogenaurach-schuetzengraben/gallery-02.jpg","public/images/references/herzogenaurach-schuetzengraben/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-herzogenaurach-schuetzengraben-gallery-03","Referenz Objekte/Herzogenaurach/Schützengraben/88888888888888.JPG","e2ca706be03fc125c33f0e90b7ab0b3354295a9c9f434df8eae55feedb8b6d3a","assets/media-library/references/herzogenaurach-schuetzengraben/gallery-03.jpg","public/images/references/herzogenaurach-schuetzengraben/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-langenzenn-terrassenwohnung-cover","Referenz Objekte/Langenzenn/ETW Lenzenstraße/1111111.JPG","87a4b4292adb43294eb1bcb842ebfc7efc1f3e244778607fab0f56f9049324c6","assets/media-library/references/langenzenn-terrassenwohnung/cover.jpg","public/images/references/langenzenn-terrassenwohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
